SUMMARY
Total Turnover:,154351
Total Balance:,-4188
Total Profit/Loss:,-1109

Batch ID,Test #,File,Seq Codes,Divisor,Bypass,c>7,A1 Wait,Always Bet,Div<1,Loss Limit,Sequences,Turnover,Final Balance,Final Bank,Profit/Loss,Status,Success
20251118_050142,15,2011-09-16_169.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,13,1104,114,278,28,ACTIVE,Yes
20251118_050142,16,2011-09-17_161.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,1030,-421,144,-106,ENDED,No
20251118_050142,17,2011-09-18_160.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,1021,-289,177,-73,ACTIVE,No
20251118_050142,18,2011-09-19_121.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,1674,54,263,13,ACTIVE,Yes
20251118_050142,19,2011-09-21_130.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,996,-435,141,-109,ENDED,No
20251118_050142,20,2011-09-22_139.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,1319,-371,157,-93,ENDED,No
20251118_050142,21,2011-09-24_189.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,1079,58,264,14,ACTIVE,No
20251118_050142,22,2011-09-26_87.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,623,31,257,7,ACTIVE,No
20251118_050142,23,2011-09-27_72.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,300,27,256,6,ACTIVE,Yes
20251118_050142,24,2011-09-28_142.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,611,67,266,16,ACTIVE,Yes
20251118_050142,25,2011-09-29_87.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,327,45,261,11,ACTIVE,Yes
20251118_050142,26,2011-09-30_200.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,327,45,261,11,ACTIVE,Yes
20251118_050142,27,2011-10-01_203.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,1069,80,270,20,ACTIVE,Yes
20251118_050142,28,2011-10-02_263.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,593,-386,153,-97,ENDED,No
20251118_050142,29,2011-10-03_246.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,2421,93,273,23,ACTIVE,Yes
20251118_050142,30,2011-10-05_100.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,439,43,260,10,ACTIVE,Yes
20251118_050142,31,2011-10-06_117.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,804,39,259,9,ACTIVE,Yes
20251118_050142,32,2011-10-07_115.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,942,59,264,14,ACTIVE,Yes
20251118_050142,33,2011-10-10_169.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,942,18,254,4,ACTIVE,No
20251118_050142,34,2011-10-11_69.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,296,28,257,7,ACTIVE,Yes
20251118_050142,35,2011-10-12_121.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,1370,-590,102,-148,ENDED,No
20251118_050142,36,2011-10-13_206.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,13,990,72,268,18,ACTIVE,Yes
20251118_050142,37,2011-10-14_216.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,14,1726,98,274,24,ACTIVE,No
20251118_050142,38,2011-10-15_283.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,19,2473,-367,158,-92,ENDED,No
20251118_050142,39,2011-10-16_268.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,1693,83,270,20,ACTIVE,No
20251118_050142,40,2011-10-17_184.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,1249,14,253,3,ACTIVE,No
20251118_050142,41,2011-10-18_81.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,421,44,261,11,ACTIVE,Yes
20251118_050142,42,2011-10-19_95.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,632,31,257,7,ACTIVE,Yes
20251118_050142,43,2011-10-20_108.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,477,-69,232,-18,ACTIVE,No
20251118_050142,44,2011-10-21_188.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,932,97,274,24,ACTIVE,Yes
20251118_050142,45,2011-10-22a_167.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,838,67,266,16,ACTIVE,Yes
20251118_050142,46,2011-10-22b_207.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,1436,-29,242,-8,ACTIVE,No
20251118_050142,47,2011-10-22c_48.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,182,28,257,7,ACTIVE,Yes
20251118_050142,48,2011-10-22d_65.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,256,23,255,5,ACTIVE,Yes
20251118_050142,49,2011-10-23_127.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,754,62,265,15,ACTIVE,Yes
20251118_050142,50,2011-10-24_559.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,16,1911,-216,196,-54,ENDED,No
20251118_050142,51,2011-11-01_282.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,17,2824,113,278,28,ACTIVE,Yes
20251118_050142,52,2011-11-02_206.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,2330,-14,246,-4,ACTIVE,No
20251118_050142,53,2011-11-04_205.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,17,1008,98,274,24,ACTIVE,Yes
20251118_050142,54,2011-11-05_230.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,1205,-377,155,-95,ENDED,No
20251118_050142,55,2011-11-06_192.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,1320,75,268,18,ACTIVE,Yes
20251118_050142,56,2011-11-08_130.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,1068,60,265,15,ACTIVE,Yes
20251118_050142,57,2011-11-09_310.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,18,3428,112,278,28,ACTIVE,Yes
20251118_050142,58,2011-11-10_253.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,18,1277,166,291,41,ACTIVE,Yes
20251118_050142,59,2011-11-11a_90.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,1395,27,256,6,ACTIVE,Yes
20251118_050142,60,2011-11-11b_91.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,341,40,260,10,ACTIVE,Yes
20251118_050142,61,2011-11-11c_51.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,207,33,258,8,ACTIVE,Yes
20251118_050142,62,2011-11-12_303.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,20,2234,115,278,28,ACTIVE,No
20251118_050142,63,2011-11-13_181.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,1380,-372,157,-93,ENDED,No
20251118_050142,64,2011-11-14_109.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,507,45,261,11,ACTIVE,No
20251118_050142,65,2011-11-15_260.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,16,1373,127,281,31,ACTIVE,No
20251118_050142,66,2011-11-16_255.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,19,2116,-121,219,-31,ACTIVE,No
20251118_050142,67,2011-11-17_155.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,680,88,272,22,ACTIVE,Yes
20251118_050142,68,2011-11-18_299.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,22,2522,103,275,25,ACTIVE,No
20251118_050142,69,2011-11-19_262.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,1318,-439,140,-110,ENDED,No
20251118_050142,70,2011-11-20_299.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,991,-388,153,-97,ENDED,No
20251118_050142,71,2011-11-21_142.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,639,51,262,12,ACTIVE,No
20251118_050142,72,2011-11-22_215.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,1549,26,256,6,ACTIVE,No
20251118_050142,73,2011-11-23_197.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,916,77,269,19,ACTIVE,Yes
20251118_050142,74,2011-11-24_271.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,17,2630,82,270,20,ACTIVE,Yes
20251118_050142,75,2011-11-25_294.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,1094,-341,164,-86,ENDED,No
20251118_050142,76,2011-11-26_237.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,1213,92,273,23,ACTIVE,No
20251118_050142,77,2011-11-27_166.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,14,763,92,273,23,ACTIVE,Yes
20251118_050142,78,2011-11-28_156.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,870,42,260,10,ACTIVE,No
20251118_050142,79,2011-11-30_158.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,674,76,269,19,ACTIVE,Yes
20251118_050142,80,2011-12-01_171.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,982,38,259,9,ACTIVE,No
20251118_050142,81,2011-12-02_348.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,19,2621,109,277,27,ACTIVE,Yes
20251118_050142,82,2011-12-03_361.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,15,1626,-342,164,-86,ENDED,No
20251118_050142,83,2011-12-04_160.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,19,692,88,272,22,ACTIVE,Yes
20251118_050142,84,2011-12-05_120.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,697,68,267,17,ACTIVE,Yes
20251118_050142,85,2011-12-06_134.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,1158,36,259,9,ACTIVE,No
20251118_050142,86,2011-12-07_92.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,572,25,256,6,ACTIVE,No
20251118_050142,87,2011-12-08_199.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,13,1160,85,271,21,ACTIVE,No
20251118_050142,88,2011-12-09_253.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,960,-372,157,-93,ENDED,No
20251118_050142,89,2011-12-11_227.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,17,1266,78,269,19,ACTIVE,No
20251118_050142,90,2011-12-13_113.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,819,12,253,3,ACTIVE,No
20251118_050142,91,2011-12-14_153.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,1819,-184,204,-46,ACTIVE,No
20251118_050142,92,2011-12-15_133.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,619,68,267,17,ACTIVE,Yes
20251118_050142,93,2011-12-16_132.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,886,77,269,19,ACTIVE,Yes
20251118_050142,94,2011-12-17_127.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,839,61,265,15,ACTIVE,Yes
20251118_050142,95,2011-12-18_190.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,14,1372,77,269,19,ACTIVE,Yes
20251118_050142,96,2011-12-19_95.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,449,40,260,10,ACTIVE,Yes
20251118_050142,97,2011-12-23_185b.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,1631,82,270,20,ACTIVE,Yes
20251118_050142,98,2011-12-23_281.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,17,2581,107,276,26,ACTIVE,Yes
20251118_050142,99,2011-12-23_96a.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,602,22,255,5,ACTIVE,Yes
20251118_050142,100,2011-12-24_162.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,1942,47,261,11,ACTIVE,Yes
20251118_050142,101,2011-12-25_171a.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,1186,92,273,23,ACTIVE,No
20251118_050142,102,2011-12-25_45c.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,446,-2,249,-1,ACTIVE,No
20251118_050142,103,2011-12-25_95b.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,601,38,259,9,ACTIVE,Yes
20251118_050142,104,2011-12-30_116.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,801,93,273,23,ACTIVE,Yes
20251118_050142,105,2012-01-01_133.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,1180,-448,138,-112,ENDED,No
20251118_050142,106,2012-01-02_102.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,805,-394,151,-99,ENDED,No
20251118_050142,107,2012-01-03_127.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,1196,-371,157,-93,ENDED,No
20251118_050142,108,2012-01-08_90.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,324,48,262,12,ACTIVE,Yes
20251118_050142,109,2012-01-09_90.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,390,48,262,12,ACTIVE,Yes
20251118_050142,110,2012-01-10_106.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,713,40,260,10,ACTIVE,Yes
20251118_050142,111,2012-01-11_120.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,474,51,262,12,ACTIVE,Yes
20251118_050142,112,2012-01-12_53b.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,162,6,251,1,ACTIVE,No
20251118_050142,113,2012-01-12_92a.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,364,47,261,11,ACTIVE,Yes
20251118_050142,114,2012-01-14_219.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,1504,-349,162,-88,ENDED,No
20251118_050142,115,2012-01-18_133.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,1010,-398,150,-100,ENDED,No
20251118_050142,116,2012-01-19_31b.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,81,12,253,3,ACTIVE,Yes
20251118_050142,117,2012-01-19_42.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,403,11,252,2,ACTIVE,Yes
20251118_050142,118,2012-01-20_43.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,220,17,254,4,ACTIVE,Yes
20251118_050142,119,2012-01-21_53.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,505,-58,235,-15,ACTIVE,No
20251118_050142,120,2012-01-21_81b.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,409,14,253,3,ACTIVE,No
20251118_050142,121,2012-01-22_176.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,980,73,268,18,ACTIVE,Yes
20251118_050142,122,2012-01-24_86.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,508,32,258,8,ACTIVE,Yes
20251118_050142,123,2012-01-25_52.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,220,25,256,6,ACTIVE,Yes
20251118_050142,124,2012-01-25b_43.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,138,21,255,5,ACTIVE,Yes
20251118_050142,125,2012-01-26a_71.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,472,44,261,11,ACTIVE,Yes
20251118_050142,126,2012-01-26b_74.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,715,20,255,5,ACTIVE,Yes
20251118_050142,127,2012-01-27a_103.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,830,37,259,9,ACTIVE,Yes
20251118_050142,128,2012-01-27b_57.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,212,31,257,7,ACTIVE,Yes
20251118_050142,129,2012-01-28a_73.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,1087,14,253,3,ACTIVE,Yes
20251118_050142,130,2012-01-28b_48.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,269,13,253,3,ACTIVE,No
20251118_050142,131,2012-01-29_176.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,14,801,96,274,24,ACTIVE,Yes
20251118_050142,132,2012-01-31_104.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,542,-47,238,-12,ACTIVE,No
20251118_050142,133,2012-02-01_61.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,260,46,261,11,ACTIVE,Yes
20251118_050142,134,2012-02-01_70.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,310,28,257,7,ACTIVE,Yes
20251118_050142,135,2012-02-02_79.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,311,49,262,12,ACTIVE,Yes
20251118_050142,136,2012-02-02b_51.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,257,34,258,8,ACTIVE,Yes
20251118_050142,137,2012-02-04a_71.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,435,0,250,0,ACTIVE,No
20251118_050142,138,2012-02-04b_96.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,10,414,51,262,12,ACTIVE,Yes
20251118_050142,139,2012-02-05_113.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,746,52,263,13,ACTIVE,Yes
20251118_050142,140,2012-02-06_88.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,877,-442,139,-111,ENDED,No
20251118_050142,141,2012-02-07_119.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,1395,0,250,0,ACTIVE,No
20251118_050142,142,2012-02-07b_36.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,142,20,255,5,ACTIVE,Yes
20251118_050142,143,2012-02-08_159.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,11,981,63,265,15,ACTIVE,No
20251118_050142,144,2012-02-09_111.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,442,38,259,9,ACTIVE,Yes
20251118_050142,145,2012-02-11_139.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,570,66,266,16,ACTIVE,No
20251118_050142,146,2012-02-12_121.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,538,77,269,19,ACTIVE,Yes
20251118_050142,147,2012-02-14_110.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,1,1081,-397,150,-100,ENDED,No
20251118_050142,148,2012-02-15a_99.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,418,50,262,12,ACTIVE,Yes
20251118_050142,149,2012-02-15b_52.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,1,807,-459,135,-115,ENDED,No
20251118_050142,150,2012-02-15c_29.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,359,10,252,2,ACTIVE,Yes
20251118_050142,151,2012-02-20a_95.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,544,47,261,11,ACTIVE,Yes
20251118_050142,152,2012-02-20b_71.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,501,33,258,8,ACTIVE,Yes
20251118_050142,153,2012-02-20c_63.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,222,24,256,6,ACTIVE,Yes
20251118_050142,154,2012-02-21a_126..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,651,63,265,15,ACTIVE,Yes
20251118_050142,155,2012-02-21b_49..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,278,22,255,5,ACTIVE,Yes
20251118_050142,156,2012-02-21c_33.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,3,147,3,250,0,ACTIVE,No
20251118_050142,157,2012-02-22_100..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,424,50,262,12,ACTIVE,No
20251118_050142,158,2012-02-22b_92..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,518,30,257,7,ACTIVE,Yes
20251118_050142,159,2012-02-23_84..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,4,709,20,255,5,ACTIVE,Yes
20251118_050142,160,2012-02-24_76..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,398,25,256,6,ACTIVE,Yes
20251118_050142,161,2012-02-24b_35..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,2,146,25,256,6,ACTIVE,Yes
20251118_050142,162,2012-02-25a_121..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,5,1777,29,257,7,ACTIVE,Yes
20251118_050142,163,2012-02-25b_141..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,12,958,-373,156,-94,ENDED,No
20251118_050142,164,2012-02-26_123..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,9,1588,41,260,10,ACTIVE,Yes
20251118_050142,165,2012-02-27_74..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,286,44,261,11,ACTIVE,Yes
20251118_050142,166,2012-02-27a_74..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,8,286,44,261,11,ACTIVE,Yes
20251118_050142,167,2012-02-28a_125..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,1,645,-414,146,-104,ENDED,No
20251118_050142,168,2012-02-28b_82..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,6,409,49,262,12,ACTIVE,Yes
20251118_050142,169,2012-02-29_82..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,100,7,303,21,255,5,ACTIVE,No
