SUMMARY
Total Turnover:,176058
Total Balance:,+7142
Total Profit/Loss:,+1726

Batch ID,Test #,File,Seq Codes,Divisor,Bypass,c>7,A1 Wait,Always Bet,Div<1,Max Cap,Sequences,Turnover,Final Balance,Final Bank,Profit/Loss,Status,Success
20251117_160344,147,2012-02-14_110.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,4,1710,20,255,5,ACTIVE,Yes
20251117_160344,148,2012-02-15a_99.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,7,434,52,263,13,ACTIVE,Yes
20251117_160344,149,2012-02-15b_52.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,1,1039,2,250,0,ACTIVE,Yes
20251117_160344,150,2012-02-15c_29.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,2,359,10,252,2,ACTIVE,Yes
20251117_160344,151,2012-02-20a_95.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,8,505,53,263,13,ACTIVE,Yes
20251117_160344,152,2012-02-20b_71.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,6,501,33,258,8,ACTIVE,Yes
20251117_160344,153,2012-02-20c_63.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,6,222,24,256,6,ACTIVE,Yes
20251117_160344,154,2012-02-21a_126..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,9,658,65,266,16,ACTIVE,Yes
20251117_160344,155,2012-02-21b_49..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,4,278,22,255,5,ACTIVE,Yes
20251117_160344,156,2012-02-21c_33.xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,3,147,3,250,0,ACTIVE,No
20251117_160344,157,2012-02-22_100..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,5,424,50,262,12,ACTIVE,No
20251117_160344,158,2012-02-22b_92..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,6,518,13,253,3,ACTIVE,No
20251117_160344,159,2012-02-23_84..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,4,701,16,254,4,ACTIVE,Yes
20251117_160344,160,2012-02-24_76..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,6,460,32,258,8,ACTIVE,Yes
20251117_160344,161,2012-02-24b_35..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,2,146,25,256,6,ACTIVE,Yes
20251117_160344,162,2012-02-25a_121..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,6,1215,38,259,9,ACTIVE,Yes
20251117_160344,163,2012-02-25b_141..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,13,1535,45,261,11,ACTIVE,Yes
20251117_160344,164,2012-02-26_123..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,9,1172,41,260,10,ACTIVE,Yes
20251117_160344,165,2012-02-27_74..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,8,286,44,261,11,ACTIVE,Yes
20251117_160344,166,2012-02-27a_74..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,8,286,44,261,11,ACTIVE,Yes
20251117_160344,167,2012-02-28a_125..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,4,2499,14,253,3,ACTIVE,Yes
20251117_160344,168,2012-02-28b_82..xls,"Alternative (8, 44, 10)",8,Dis,Ena,Dis,Ena,Dis,10,6,439,47,261,11,ACTIVE,No
